Ticker,Date,Open,High,Low,Close,Volume,Daily_Return,MA_20,MA_50
AAPL,2022-05-11,100.09497514593868,100.1374440433337,98.66165059701578,99.5919463328622,1851687,-0.006653144465883165,96.72283471510426,95.92781445829723
AAPL,2022-05-12,100.284214897769,101.84910590993516,100.18926756999758,101.62719696570974,2247858,0.020435895750497757,97.05324452392149,96.05188567245618
AAPL,2022-05-13,99.40365669370256,99.77377650031754,99.28715486136615,99.6008642860027,5875811,-0.01993888191554416,97.25248449130757,96.15405278711971
AAPL,2022-05-16,98.98981154294628,99.502709054856,98.39416872036752,98.53935409680186,2112600,-0.010657640340878238,97.29760012467398,96.2295747004938
AAPL,2022-05-17,100.97414874655729,103.2755600059316,100.79019261458818,102.83649200497868,5831827,0.04360834255068746,97.62160113163308,96.4412271633832
AAPL,2022-05-18,101.25994071373177,102.0218068505437,100.00860169621345,100.84109454006901,5457989,-0.01940359327711283,97.83287133855643,96.5352590981366
AAPL,2022-05-19,101.40405515627738,101.8000188501281,100.13452287553287,101.01373905114089,5723759,0.0017120451920846769,98.14767609917847,96.61040239179323
AAPL,2022-05-20,101.80529389245076,102.90971738476256,101.40901837848607,102.66321662693626,4087145,0.016329239876570423,98.52974186914565,96.74145282534545
AAPL,2022-05-23,100.13688845522314,101.80713739893459,99.9499384824098,100.9276871393276,2446483,-0.016905076079150483,98.85216966321374,96.79364966717057
AAPL,2022-05-24,101.03238076365305,101.20069244274426,100.83565429335842,101.17351246079203,1120860,0.002435657929276358,99.15300353813218,96.84277352341773
AAPL,2022-05-25,101.46412598840664,102.01888117578919,100.0325520314519,100.18538953197555,4368389,-0.009766616822752039,99.24941278494387,96.90411553414945
AAPL,2022-05-26,99.97607314180678,100.5978585143339,99.25299949398664,100.3470186561189,2912348,0.0016133003514626765,99.33570657598646,96.95762236645625
AAPL,2022-05-27,99.74905731470585,100.21567681581904,98.50934082049994,99.40104819098134,1969200,-0.009426991233086102,99.5571926084676,97.01735698415722
AAPL,2022-05-30,100.34534341496395,101.04042665294963,98.73108871759312,99.04343973317762,3576881,-0.003597632663959849,99.80702886063679,97.05928888542425
AAPL,2022-05-31,101.48208019951325,102.40942163440857,99.52564020699516,100.56068399098976,1805525,0.015318977833358671,100.1132839695827,97.1605644042323
AAPL,2022-06-01,101.697449742959,101.78862663576567,99.70438803215755,99.90334072636875,1572997,-0.0065367819562554,100.25673676674369,97.25895820317423
AAPL,2022-06-02,102.9475351474526,103.39924349284956,102.77080264303281,103.02148787379869,1007234,0.03121164041921709,100.53242897547045,97.43140157859584
AAPL,2022-06-03,102.71719455814834,103.43077068730935,102.48121550787,103.0578849121774,3997254,0.00035329560007224536,100.74165702544916,97.5078688945274
AAPL,2022-06-06,102.03693126278186,102.61492928618632,101.18899435046482,101.93859718213822,3718451,-0.010860767528782511,100.82664890693376,97.60804048563473
AAPL,2022-06-07,102.54152499050564,102.73538152080094,101.43510000462207,101.79182923222646,3959661,-0.0014397681934893436,100.90329117672869,97.77048639510886
AAPL,2022-06-08,103.40827341466618,104.1104137338349,101.42999249427028,101.65156429537564,3017039,-0.001377958701683446,101.00627207485437,97.93215420250026
AAPL,2022-06-09,104.24230788001282,104.99226470782716,102.55430388726933,103.1711209254489,4718288,0.014948679251583386,101.08346827284132,98.05562880379581
AAPL,2022-06-10,102.76409787293284,104.76464085932936,102.59674827486603,104.39884810315509,5349519,0.011899911202799984,101.32336746369893,98.22163543582647
AAPL,2022-06-13,103.44983901070944,103.71836683348559,101.86972544375898,102.08653156405563,4839379,-0.022148870232885032,101.50072633706162,98.32870311344492
AAPL,2022-06-14,103.43868108323822,104.95264265588371,103.26825954315186,104.94904405168514,4542713,0.028040060170262393,101.60635393939694,98.60625509034102
AAPL,2022-06-15,102.18088755137232,102.75925102903516,100.22315780383029,101.36208393898688,1055120,-0.03417811134069737,101.63240340934284,98.73544917644566
AAPL,2022-06-16,102.28598427804272,103.65523068390272,101.88587655481842,103.28973074903804,1872431,0.019017434677166545,101.74620299423769,98.92784484180831
AAPL,2022-06-17,103.90186337438217,104.24881740374208,103.71628389979591,103.80536918485285,1906253,0.004992155871406556,101.80331062213352,99.16761814357453
AAPL,2022-06-20,103.32734203496578,103.92337823991227,101.07107144255534,101.71400616870375,4493844,-0.020146963809019147,101.84262657360233,99.34425466928477
AAPL,2022-06-21,102.1684229141205,102.26185456450077,100.69998806423798,101.16078479513028,1613083,-0.005438989126589799,101.84199019031925,99.4755332476631
AAPL,2022-06-22,102.74691326692286,102.79993249359921,102.21268416685032,102.57112140439207,1558706,0.01394153487557448,101.96127678394006,99.66181553369242
AAPL,2022-06-23,103.18011643804259,103.431443306938,101.75001486694488,102.20274898254506,3175813,-0.003591385341247144,102.05406330026139,99.80549049755602
AAPL,2022-06-24,103.02107656889659,103.32352394874492,101.70728635678071,102.7381282247846,4764719,0.005238403541679482,102.22091730195154,99.94793176328609
AAPL,2022-06-27,104.2092093665001,105.24664881105019,103.72097759944327,105.20596838747599,1829973,0.024020684485237087,102.52904373466644,100.09931030244614
AAPL,2022-06-28,104.05505193997377,106.50287656803631,103.72125989947948,106.24256936591395,4385556,0.009853062467142015,102.81313800341267,100.29703225244847
AAPL,2022-06-29,104.50652100827492,104.71779245624542,104.03186691926668,104.2392623800385,2251931,-0.018855972684318156,103.02993408609616,100.44950369201723
AAPL,2022-06-30,105.97154627243744,107.18670413731641,105.40585032445976,106.25970670466054,4411507,0.019382757307470744,103.19184502763923,100.68034494933642
AAPL,2022-07-01,106.56522799432612,107.1982789513205,104.13689760262147,104.63019955614052,4311516,-0.015335136892943746,103.27046075983739,100.87251091590738
AAPL,2022-07-04,106.45161301336915,107.16935798581281,106.02252652679977,106.66946608610232,1746560,0.01949022881168827,103.5070042050356,101.1163176124701
AAPL,2022-07-05,106.16066334146596,106.56153621845688,104.43787568078501,104.48973613238756,5244347,-0.020434432023455518,103.64189955004368,101.30297563586939
AAPL,2022-07-06,104.7282846600995,104.99128614463174,103.72308362487117,104.97201494709822,4952017,0.004615561609798702,103.8079220826298,101.43727184289652
AAPL,2022-07-07,104.38757659528449,105.07469501147258,101.8517782456175,102.42017810242108,5716881,-0.024309687167224148,103.7703749414784,101.51325254823962
AAPL,2022-07-08,104.87061990051842,108.20964483877654,104.33520655770569,107.4500758339015,2154706,0.049110417738684964,103.92293632801572,101.76282751409046
AAPL,2022-07-11,102.83348124898488,103.03657633648268,101.81891718764344,102.34774369671217,2410569,-0.04748560759581599,103.93599693464856,101.92884809422884
AAPL,2022-07-12,100.84996615563776,101.06432817984138,98.9191118609206,99.31517202130863,3639600,-0.029630078454782383,103.65430333312972,102.02643989841357
AAPL,2022-07-13,100.62129904201936,101.98590148197002,100.49518940816986,101.7878608769688,2522572,0.02489739286893289,103.67559218002881,102.12151142028998
AAPL,2022-07-14,98.84789083746169,99.19866755031187,98.6382376621806,98.93346691840938,5746315,-0.028042577316852446,103.4577789884974,102.1500278846729
AAPL,2022-07-15,99.74415706419803,101.15368121771104,99.00204885958597,100.7558136201421,3812518,0.018419921574522657,103.30530121026186,102.18767767882368
AAPL,2022-07-18,98.9309477748559,100.542399895763,98.83695859136097,100.35434294200026,3335088,-0.003984590702184487,103.23731804892668,102.18998934661472
AAPL,2022-07-19,98.94213507518083,99.24252588926919,98.83252883800326,99.03240663390224,4590102,-0.013172686595756322,103.13089914086527,102.16545780256624
AAPL,2022-07-20,98.6761083790312,99.54110111839087,98.29401919471522,98.45534571643526,3572112,-0.005826990750615879,102.92511035646744,102.14272579023769
AAPL,2022-07-21,97.01502842305861,97.23707601750424,93.87965062744391,94.52162426609301,2198352,-0.03995437141292357,102.54105412064482,102.00061433624536
AAPL,2022-07-22,95.83220447676815,96.21866430696443,93.65285597415021,94.03495710564808,4336057,-0.005148738865033642,102.10589556468801,101.88929619263826
AAPL,2022-07-25,95.40648270185767,96.17267421286444,95.3095090409916,95.51352622270706,2176534,0.015723611331026843,101.62127345644956,101.82877963515637
AAPL,2022-07-26,95.22659921007791,96.06793730944433,94.73618967716264,96.0677265368973,4831161,0.005802322834338902,101.11253131499873,101.69340432579473
AAPL,2022-07-27,94.4655145186568,94.88927768822516,94.02429162638049,94.87028641395989,4336268,-0.012464541070174029,100.6440825166948,101.57398816327257
AAPL,2022-07-28,94.08987384266761,94.83341897383937,93.48584743731732,93.52376309967508,2264501,-0.0141933092560651,100.00728533644552,101.42418864424324
AAPL,2022-07-29,92.07800868403046,93.40715858914294,91.32344647761639,92.81696410660453,4804709,-0.007557426793415756,99.41662356396873,101.22726359383661
AAPL,2022-08-01,92.71459406074926,92.75238697263913,91.53756594510116,91.85019031250167,3520873,-0.010415916997591923,98.67565977528868,101.0457136573001
AAPL,2022-08-02,90.09439607643067,90.447824696405,88.83855064454569,88.86967255281421,2614327,-0.032449772281873845,97.89465659631003,100.79963685914053
AAPL,2022-08-03,90.0636972555657,91.03352738655597,89.68708621042451,89.81239286417399,1327975,0.010607896758025426,97.13667549216382,100.5921769257845
AAPL,2022-08-04,91.04241298671216,91.58682796494891,89.9395381321103,90.23297687513649,3431098,0.004682917329666969,96.52731543079958,100.38989609016485
AAPL,2022-08-05,92.33318086890355,92.78846756790713,91.72566891497625,91.81460256916851,5704683,0.017528244648524316,95.74554176756294,100.2381671777286
AAPL,2022-08-08,94.69130042989802,95.28862106410435,92.74607074532365,93.36969873224179,1057696,0.016937351135422496,95.29663951933941,100.12469235770988
AAPL,2022-08-09,92.2808817599635,93.28469664442738,91.6318932188304,92.92347252355711,1920590,-0.00477913300292776,94.97705454445183,99.97194812836122
AAPL,2022-08-10,92.75042485011899,93.14133942270895,91.53374039317451,91.78452482659472,1190652,-0.012256835286408974,94.47688774193313,99.80957181036574
AAPL,2022-08-11,94.83883191830749,95.3126818466733,94.61316971025512,95.04242466529215,4970608,0.035495088576777745,94.28233562927727,99.64999054619561
AAPL,2022-08-12,95.43213488686155,95.57028966374213,95.33276632538379,95.46790669276156,1276927,0.004476758973351425,94.01794028290824,99.4981909818073
AAPL,2022-08-15,94.32932661287032,94.70513387775661,94.10039679542228,94.20380934257709,3271196,-0.013241071203673016,93.71041360293708,99.34349522501607
AAPL,2022-08-16,94.5228548876358,94.73808739695859,93.31351194275054,94.55450246813,2876284,0.003722706417079058,93.48651839464847,99.19874868973415
AAPL,2022-08-17,96.69460362973335,97.74696094615578,95.62603247047511,97.06394835483869,1789183,0.02653967628410414,93.41694852656865,99.10699637092338
AAPL,2022-08-18,95.68316394847193,97.82999473927637,95.24913227424666,97.37251867086212,4372490,0.00317904145930048,93.5594932468071,98.99102432583167
AAPL,2022-08-19,94.88083179925584,96.72381838972997,94.73808823871013,96.55016257880425,2412443,-0.008445463907918338,93.6852535204649,98.83405061534467
AAPL,2022-08-22,96.95130066547762,97.3833392842215,96.88016423022646,97.18584855352495,5152374,0.006583996937362446,93.76886963700579,98.73603695513404
AAPL,2022-08-23,96.10843331041113,97.40603752402983,95.51238253798208,96.60307398683071,4032807,-0.005996496150087904,93.79563700950249,98.56911755383695
AAPL,2022-08-24,96.63533020754745,96.63561748819295,96.33482895993305,96.47078978141617,3573847,-0.0013693581369115249,93.87566217787528,98.47129167068553
AAPL,2022-08-25,95.57810097791068,96.06974337438041,95.15665122251684,95.51360280775035,5756159,-0.009922039363776558,93.97515416327904,98.31576911185977
AAPL,2022-08-26,95.00067734035679,96.41205614364137,94.50251980106354,94.78463203070511,3102882,-0.007632114752413877,94.07353755948408,98.13535436877683
AAPL,2022-08-29,94.24669737106301,94.44158086226714,92.27693555851451,92.44600824463626,5729479,-0.024673027008336734,94.10332845609081,97.94999441029547
AAPL,2022-08-30,94.45728352521577,94.84165478014388,93.6052271767271,94.7494578350988,1104824,0.02491670148014391,94.39731772020504,97.82176787109485
AAPL,2022-08-31,95.2810364389983,96.72400145209556,95.08489414340688,96.4179298937213,4143459,0.017609304546378546,94.7275945716824,97.69870404088142
AAPL,2022-09-01,94.79223425983146,94.88176078529582,94.24055874125763,94.63611685749203,3318696,-0.018480100518578957,94.94775157080018,97.54737139838036
AAPL,2022-09-02,93.89896483125307,95.82511189082672,93.38627283125642,94.5957039445258,3075295,-0.0004270347760262361,95.08680663956804,97.3845229127752
AAPL,2022-09-05,93.91215495921263,94.07908687423081,92.56518139917998,92.91987236881202,3001726,-0.017715726040756996,95.06431532139656,97.13880099240193
AAPL,2022-09-06,95.13075792780802,95.41180692070452,94.9576404574221,95.32642769257758,1724994,0.02589925343648347,95.18446307984757,96.92047815893518
AAPL,2022-09-07,95.5158270962715,96.18101572066531,95.31851035583098,95.77239695209934,2699495,0.004678338109553204,95.38385668612281,96.7511408503764
AAPL,2022-09-08,93.53231660382271,94.67323072784164,93.12396756691416,94.28595018289477,4736052,-0.015520617803353343,95.34603296200295,96.51166571994108
AAPL,2022-09-09,95.47432506137302,96.0303262438864,95.12896726334667,95.56657419112479,3889869,0.013582341862662162,95.3509663369211,96.33039321264077
AAPL,2022-09-12,94.74234037539495,95.47743306271825,93.52040623055369,93.91613122294302,4767087,-0.017270086137868956,95.3365824309394,96.07532651537758
AAPL,2022-09-13,95.00200595555721,95.37943378875133,94.06864377405134,94.1688849259229,4138610,0.002691270388681888,95.31730155382904,95.8689094912483
AAPL,2022-09-14,94.72812896410227,95.97079536695571,93.63975786477661,94.95598050983703,4579395,0.008358340279098542,95.21190316157896,95.66858880250307
AAPL,2022-09-15,96.38836727017853,96.84443138121748,94.3706758702113,95.02783078254787,3426154,0.0007566692726994617,95.09466876716326,95.5207418561056
AAPL,2022-09-16,96.26771325639662,96.68522560627034,94.48823774846129,94.49261164167508,5366358,-0.005632235698376897,94.9917912203068,95.2615925722611
AAPL,2022-09-19,95.07936374636957,95.35636313136945,93.76357641975339,94.57699379171723,1993724,0.0008930026229154731,94.86134848221641,95.1061775741612
AAPL,2022-09-20,93.752643215036,94.87123687700229,93.44656263304451,94.76413558836295,5010277,0.0019787243085549466,94.76940156229301,95.01515684550226
AAPL,2022-09-21,94.03492700780761,94.07822364175382,92.60138126375311,92.93786267560782,4237238,-0.01927177303329297,94.59275520700261,94.83815688147504
AAPL,2022-09-22,94.24638828389332,94.5894370792544,93.4531331422324,93.47291889161063,1195006,0.005757139239046083,94.49072101119562,94.72894592093908
AAPL,2022-09-23,94.72660863992077,94.83152691683897,94.0558492942073,94.31856410999413,5075378,0.009046954223865589,94.46741761516007,94.6002009307361
AAPL,2022-09-26,95.60243853738226,97.12870199601919,95.31095510601835,96.57080189347438,5360159,0.02387905079697461,94.67365729760198,94.5245301097656
AAPL,2022-09-27,94.58421453984579,94.78815222487914,94.12693353111769,94.45492669585329,1535177,-0.021910092451702723,94.6589307406397,94.4329805110046
AAPL,2022-09-28,95.61000735731518,96.55015267746474,92.79216605337254,92.85611210357433,5409196,-0.016926746419772987,94.48083985113234,94.32099583874738
AAPL,2022-09-29,94.07040190409425,94.55927509695428,93.80944094808163,93.8822771313448,4347145,0.01105113066359964,94.443147864825,94.30820889605243
AAPL,2022-09-30,92.43984323802937,92.6141257158312,91.21984357776685,91.930777739861,3026389,-0.020786664438843694,94.30990155459175,94.2661253087367
AAPL,2022-10-03,93.76985435074558,94.49513161211036,91.54057316797488,91.88160532352008,2609780,-0.000534885242460037,94.25798820232714,94.19348689075294
AAPL,2022-10-04,92.42695528674514,92.73421700586835,91.90040597081644,91.98836026307731,5542064,0.0011618749931647798,94.09108483085214,94.11189956527656
AAPL,2022-10-05,93.16754670918792,93.55660924241567,92.99015255655422,93.36301292177298,3396431,0.014943767393660545,93.97061562933581,94.08175409543281
AAPL,2022-10-06,94.25083691695421,95.57139220922338,93.9925908624372,94.5564593123455,5092945,0.012782860719934952,93.98414108580836,94.10240801968622
AAPL,2022-10-07,94.41786791990681,98.05315093503043,94.19063845371795,97.28758777605479,1360803,0.02888357372485406,94.07019176505486,94.19182049307523
AAPL,2022-10-10,92.46804367406827,93.0105944463387,92.45291820568207,92.66619539731634,2065107,-0.04750238426484965,94.00769497377351,94.20814059477152
AAPL,2022-10-11,93.76625420284292,94.1631584309987,92.71006672110755,92.76144231237132,5434833,0.0010278496343416599,93.93732284309594,94.28597598996267
AAPL,2022-10-12,92.83153422776157,92.90203026586298,90.38892042520352,91.05322524358323,1441297,-0.018415162875925484,93.74218507978325,94.31079263755086
AAPL,2022-10-13,90.64900521227482,91.88456562298474,89.80912424320478,90.4376978145203,1953814,-0.006760083757783253,93.51267843138189,94.31488705633852
AAPL,2022-10-14,91.11331676324606,91.46659039139897,90.57037503505641,91.42817349192453,5796331,0.010952022235634518,93.35945652389435,94.30715847479364
AAPL,2022-10-17,91.8719902451326,92.48098507206598,91.0788542251619,91.31309338053688,1956674,-0.001258694196683341,93.19626150333534,94.26602636775954
AAPL,2022-10-18,91.75244664245905,92.24904018700988,91.22244889143295,92.09637880304444,3319890,0.00857801869928232,93.06287366406941,94.2494844933493
AAPL,2022-10-19,92.6579696271661,92.75782401646339,90.03749515217358,91.16079909321986,5954089,-0.010158702459142188,92.97402048495,94.2370099786818
AAPL,2022-10-20,91.74298982254898,92.67617373681809,90.8176581426159,92.51524093450665,2191658,0.014857722340737123,92.92613658709482,94.18646630406609
AAPL,2022-10-21,91.26671990001927,91.89718184234953,90.81586399314807,91.59998663595519,1492937,-0.009893011025063236,92.79020771339285,94.10910790292995
AAPL,2022-10-24,90.66540450556661,91.22016710948655,90.46489955308009,90.86531325507941,4635185,-0.008020452926435273,92.50493328147311,94.04233798118001
AAPL,2022-10-25,91.00209663233635,91.64085590971155,89.07140313583336,89.64001011073421,3918568,-0.01348482826340458,92.26418745221716,93.94404813403209
AAPL,2022-10-26,90.45323641925933,90.61878047951785,90.22337546984572,90.47569335144088,1141338,0.009322658929582062,92.14516651461048,93.81228303396414
AAPL,2022-10-27,90.25554837431297,91.11787173625531,90.04598186673223,90.69957315381805,4107342,0.00247447456973382,91.98603131573415,93.67882412362326
AAPL,2022-10-28,91.8200213274444,92.37655149301393,91.07456857370505,91.23529950306649,5898458,0.005906602761403201,91.95125740389442,93.57252686210848
AAPL,2022-10-31,90.76831883471263,91.3899753875186,89.86115240884457,91.36079361374723,1439066,0.0013754995200792042,91.92521681840579,93.45602576331294
AAPL,2022-11-01,89.46339872759215,89.52945992255546,88.31953087403724,89.05457590481136,4307736,-0.02524296930569625,91.77852760049248,93.30505580167255
AAPL,2022-11-02,90.01034649502395,90.825683689537,88.68718521277148,89.05118565429238,1891327,-3.8069357857550834e-05,91.56293623711846,93.15666371913008
AAPL,2022-11-03,90.01688736646665,91.42253548809167,89.78288073011946,90.58760116677652,4171218,0.017253173006013478,91.36449332984,93.05814368631061
AAPL,2022-11-04,91.06678596483864,92.30113195402488,90.79998003868829,92.18498972301774,1218790,0.017633633473750354,91.10936342718814,93.00615084015686
AAPL,2022-11-07,90.61506744784317,90.95645420979092,89.75752812122754,89.86056716611166,5126185,-0.02521476179462745,90.96908201562792,92.95444201858636
AAPL,2022-11-08,92.33323472915187,92.3761162826976,91.82680911583681,92.07631674906766,5678373,0.024657640752033805,90.93482573746273,92.90097919686573
AAPL,2022-11-09,92.4067583884593,94.15679293448729,91.19877137034163,91.58578598330288,5165409,-0.005327436881533809,90.96145377444871,92.80433631865736
AAPL,2022-11-10,91.49028883044012,91.81118739669785,90.08259738648312,90.29495132070694,1535432,-0.014094268545462696,90.95431644975804,92.71751300792168
AAPL,2022-11-11,90.20221966924039,90.73099583131672,88.31558399931619,88.74009777763311,5402046,-0.017219717385431155,90.81991266404347,92.60040088458382
AAPL,2022-11-14,90.24444264129177,90.49571652956611,89.24302463721189,89.45144273393986,4504863,0.008016048822587996,90.72683013171363,92.53103229188636
AAPL,2022-11-15,92.13398383125312,92.53853771064205,91.56749571877306,91.90910330794668,2988011,0.027474800840460167,90.71746635695874,92.46268580419375
AAPL,2022-11-16,91.181516774791,91.9703100903768,90.92775777367154,91.93262389509128,3891681,0.0002559113983062744,90.75605759705232,92.3858903430536
AAPL,2022-11-17,90.67681399852991,91.00861475772881,88.8321959285341,89.04167703022202,2424301,-0.03144636520076116,90.58237940183808,92.28100488000014
AAPL,2022-11-18,91.96488681279284,95.69793248885141,91.7983773793236,94.63736380301233,3180212,0.06284345667581093,90.73424826019092,92.2624206722379
AAPL,2022-11-21,91.3053242812082,92.30015058910895,90.98374659058467,91.66118949859815,2638074,-0.0314481953513529,90.77404207236687,92.217321837751
AAPL,2022-11-22,91.34443910853221,91.86898636399509,90.79868467109141,91.26995601596686,1398952,-0.0042682566609860695,90.85553936762851,92.15934325955186
AAPL,2022-11-23,91.90737611873718,92.52083495543295,91.45777179483316,91.59337407793406,1021975,0.003543532571776753,90.91142340395317,92.09209113091381
AAPL,2022-11-24,92.1984964604312,92.89738399911646,90.22802243558854,90.86729720789045,1765730,-0.0079271768002106,90.91980960665678,92.00888045942067
AAPL,2022-11-25,92.02671041240288,92.47528248934307,91.7967033220143,92.33357506803954,1022754,0.016136474894751895,90.97472338490545,91.96569972794796
AAPL,2022-11-28,93.27501966322565,94.83892638633436,93.13744048033674,94.30028298797791,2016626,0.021300030010634075,91.12169785361696,91.96016551187317
AAPL,2022-11-29,94.03331483364545,94.90711625358148,93.24911925600354,93.26926939844846,3185589,-0.010933303240043268,91.33243252829882,91.93026818807488
AAPL,2022-11-30,94.3186479824446,94.74781736688699,93.72017416632572,93.82891127742617,4578006,0.006000281578135924,91.5713188094555,91.94808916011125
